Gene 1,Gene 2,Confidence Score
SPU_000948,SPU_013047,-0.015265479
SPU_002874,SPU_020282,-0.015271578
SPU_019332,SPU_006242,-0.015281559
SPU_025113,SPU_011348,-0.015307618
SPU_016449,SPU_006786,-0.015326886
SPU_004148,SPU_010625,-0.015333955
SPU_011174,SPU_015828,-0.01537651
SPU_015829,SPU_013902,-0.01538843
SPU_009831,SPU_019089,-0.015402846
SPU_002603,SPU_018392,-0.015412272
SPU_027774,SPU_016523,-0.015423223
SPU_014836,SPU_007863,-0.015455104
SPU_003595,SPU_023757,-0.015480886
SPU_015828,SPU_012948,-0.015508887
SPU_000129,SPU_002662_1,-0.015512906
SPU_020565,SPU_007108,-0.015529124
SPU_002592,SPU_014923,-0.015539659
SPU_003595,SPU_017379,-0.01555255
SPU_000485,SPU_014684,-0.015558926
SPU_016449,SPU_013047,-0.015577223
SPU_027053,SPU_000129,-0.015598154
SPU_027774,SPU_028148,-0.01560162
SPU_027969,SPU_010329_1,-0.015620748
SPU_002815,SPU_020282,-0.015633362
SPU_002320,SPU_017470,-0.01564958
SPU_014836,SPU_004746,-0.015657759
SPU_012384,SPU_019033,-0.015662471
SPU_009048,SPU_012632,-0.015665937
SPU_012203,SPU_013569,-0.015688531
SPU_001262_2,SPU_003179,-0.015701145
SPU_011174,SPU_001937,-0.015716808
SPU_027774,SPU_019089,-0.0157437
SPU_011576,SPU_002467,-0.015748967
SPU_019089,SPU_010924,-0.015798175
SPU_022846,SPU_026664,-0.015836155
SPU_000129,SPU_010722,-0.015839066
SPU_011297,SPU_014684,-0.015843363
SPU_009642,SPU_000739,-0.015845027
SPU_021172,SPU_002615,-0.015855839
SPU_025632,SPU_021119,-0.015860274
SPU_026905,SPU_025888,-0.015865403
SPU_027053,SPU_012772,-0.015894235
SPU_027214,SPU_000806,-0.015910591
SPU_020565,SPU_004037,-0.01591974
SPU_018954,SPU_003649,-0.015959245
SPU_017579,SPU_015712,-0.015960493
SPU_024918,SPU_006197,-0.015970196
SPU_006676,SPU_018850,-0.016042137
SPU_028255,SPU_011711,-0.016044909
SPU_012253,SPU_022816,-0.016054612
SPU_025346,SPU_014643,-0.016061404
SPU_022242,SPU_024953,-0.016069305
SPU_020637,SPU_014684,-0.016095226
SPU_016449,SPU_020565,-0.016117266
SPU_002592,SPU_015605,-0.016133484
SPU_015243,SPU_013178,-0.016149008
SPU_018355_1,SPU_020123,-0.016155246
SPU_025113,SPU_012469,-0.016163008
SPU_024139,SPU_004287_1,-0.016192672
SPU_004702,SPU_013570,-0.016230652
SPU_003166,SPU_007957,-0.016237167
SPU_020124,SPU_021044,-0.016237444
SPU_027969,SPU_007203,-0.016291504
SPU_013015,SPU_005435,-0.016297049
SPU_015829,SPU_012948,-0.01632491
SPU_008117,SPU_030148,-0.016326435
SPU_027015,SPU_020680,-0.016341544
SPU_012648,SPU_026465,-0.016348197
SPU_011635,SPU_002129,-0.016360257
SPU_001998,SPU_019332,-0.016372871
SPU_027774,SPU_012772,-0.016380217
SPU_012203,SPU_021557,-0.016390059
SPU_027969,SPU_007644,-0.016470455
SPU_012914,SPU_011348,-0.016530891
SPU_022242,SPU_007863,-0.01654905
SPU_018392,SPU_004806,-0.016557367
SPU_000749,SPU_013305,-0.016593268
SPU_006803,SPU_010458,-0.016601446
SPU_003595,SPU_006242,-0.016652872
SPU_028583,SPU_005435,-0.016664516
SPU_012699,SPU_023366,-0.016741724
SPU_019332,SPU_018861,-0.016745467
SPU_022846,SPU_009847,-0.016754615
SPU_027214,SPU_007981,-0.016761546
SPU_019332,SPU_003586,-0.016776101
SPU_026099,SPU_014684,-0.016787883
SPU_008845,SPU_004806,-0.016790101
SPU_003548,SPU_004551,-0.016813526
SPU_028255,SPU_015071_1,-0.016863012
SPU_012648,SPU_014576,-0.01687216
SPU_007644,SPU_013202,-0.016872576
SPU_028479,SPU_026633,-0.016877982
SPU_027774,SPU_017379,-0.016893784
SPU_009771,SPU_010924,-0.016896972
SPU_014836,SPU_014752,-0.01694327
SPU_012203,SPU_018954,-0.016975428
SPU_013305,SPU_016523,-0.017024221
SPU_004414,SPU_019332,-0.01703628
SPU_001998,SPU_003595,-0.017038914
SPU_000948,SPU_026277,-0.017059429
SPU_003595_1,SPU_002632,-0.017079251
SPU_003470,SPU_006753,-0.017082577
SPU_016449,SPU_008703,-0.017105587
SPU_019332,SPU_023065,-0.017142736
SPU_028827,SPU_010295,-0.01714329
SPU_026633,SPU_011635,-0.017217449
SPU_026418,SPU_016250,-0.01723242
SPU_014628,SPU_011130,-0.017255984
SPU_004414,SPU_003595,-0.017279548
SPU_025010,SPU_011756,-0.01732446
SPU_027015,SPU_021192,-0.017344004
SPU_028255,SPU_014923,-0.017362717
SPU_024093,SPU_017511,-0.017377272
SPU_012384,SPU_011348,-0.017418024
SPU_011174,SPU_022955,-0.017445331
SPU_023366,SPU_001262_1,-0.017454341
SPU_014628,SPU_002320,-0.017470282
SPU_020123,SPU_003595,-0.01748345
SPU_017579,SPU_002428,-0.01751949
SPU_017404_1,SPU_026418,-0.017542777
SPU_015640,SPU_013140,-0.017552342
SPU_013047,SPU_006808,-0.017576322
SPU_005022,SPU_015358,-0.017588936
SPU_017642,SPU_020646,-0.017640223
SPU_012253,SPU_025346,-0.01765963
SPU_014170,SPU_006808,-0.017682501
SPU_027774,SPU_014289,-0.017704402
SPU_013689,SPU_002662_1,-0.017762482
SPU_027053,SPU_014289,-0.017784798
SPU_008528,SPU_002467,-0.017792561
SPU_022242,SPU_027144,-0.017830125
SPU_000861,SPU_026465,-0.017855492
SPU_020722,SPU_002467,-0.017875314
SPU_018392,SPU_019384,-0.017940463
SPU_020124,SPU_008563,-0.017975948
SPU_011348,SPU_005522,-0.017978443
SPU_020311,SPU_009642,-0.017989116
SPU_027935,SPU_007862,-0.017991473
SPU_014793,SPU_006991,-0.018015314
SPU_022820,SPU_024189,-0.0180508
SPU_000975,SPU_020330_1,-0.018069235
SPU_002874,SPU_019089,-0.018091137
SPU_015374,SPU_005435,-0.018100008
SPU_027969,SPU_000922,-0.018105137
SPU_003704,SPU_020123,-0.018108741
SPU_003470,SPU_025125,-0.018187058
SPU_011246,SPU_010924,-0.018216167
SPU_015908,SPU_018954,-0.01826884
SPU_008117,SPU_024189,-0.018268979
SPU_018393,SPU_018954,-0.018338148
SPU_023037,SPU_019089,-0.018342583
SPU_002632,SPU_022573,-0.018345078
SPU_014170,SPU_026664,-0.018352702
SPU_014836,SPU_022049,-0.018387494
SPU_001262,SPU_002815,-0.018426168
SPU_024307,SPU_003586,-0.018529852
SPU_006814,SPU_010924,-0.018570188
SPU_024189,SPU_016523,-0.01859902
SPU_006803,SPU_014923,-0.018632565
SPU_026418,SPU_005737,-0.01864102
SPU_016881,SPU_015362,-0.018654882
SPU_003595,SPU_016523,-0.018656129
SPU_028255,SPU_009831,-0.018722942
SPU_009831,SPU_030148,-0.01872613
SPU_018355,SPU_020123,-0.018729041
SPU_002603,SPU_005435,-0.018729734
SPU_011635,SPU_022049,-0.018757457
SPU_002592,SPU_017725,-0.01876716
SPU_024093,SPU_023366,-0.018789754
SPU_021172,SPU_011270,-0.018928784
SPU_021172,SPU_006871,-0.018948467
SPU_026418,SPU_004037,-0.018949299
SPU_005022,SPU_002632,-0.018977438
SPU_011174,SPU_005737,-0.01899324
SPU_021172,SPU_002707,-0.019078349
SPU_003166,SPU_021044,-0.019095122
SPU_012469,SPU_021044,-0.019122151
SPU_003470,SPU_015466,-0.01918536
SPU_007262,SPU_006803,-0.01922431
SPU_006583,SPU_000806,-0.019241083
SPU_005022,SPU_010924,-0.019242053
SPU_022817,SPU_004217,-0.019308311
SPU_018355_1,SPU_009876,-0.019327717
SPU_013015,SPU_003595,-0.019343103
SPU_025584,SPU_018908,-0.019460648
SPU_027015,SPU_011297,-0.019487678
SPU_022242,SPU_013967,-0.019515539
SPU_011189,SPU_000669,-0.019583045
SPU_016881,SPU_015199,-0.01959552
SPU_023037,SPU_004746,-0.019668709
SPU_018581,SPU_023014,-0.019685758
SPU_028255,SPU_021044,-0.01972762
SPU_023037,SPU_014576,-0.019736491
SPU_020722,SPU_028093,-0.019758115
SPU_003166,SPU_010329,-0.019773778
SPU_004414,SPU_024953,-0.019798174
SPU_017470,SPU_024307,-0.019924868
SPU_021608,SPU_014131,-0.019940116
SPU_017837,SPU_006803,-0.01994774
SPU_008752,SPU_010458,-0.019952314
SPU_028255,SPU_000578,-0.01998669
SPU_021172,SPU_015071_1,-0.019993898
SPU_023894,SPU_026664,-0.020018849
SPU_005435,SPU_023177,-0.020051839
SPU_014793,SPU_008112,-0.020056136
SPU_027598,SPU_015712,-0.020077621
SPU_027969,SPU_002791,-0.020098275
SPU_026418,SPU_022955,-0.020104097
SPU_011189,SPU_000129,-0.020107423
SPU_021608,SPU_009831,-0.020202374
SPU_018391,SPU_018850,-0.020208335
SPU_005435,SPU_027708,-0.020272513
SPU_004599,SPU_027362,-0.020290533
SPU_012203,SPU_002320,-0.020344732
SPU_026962,SPU_012949,-0.020349029
SPU_004217,SPU_020282,-0.020452574
SPU_027969,SPU_019652,-0.020479742
SPU_026905,SPU_025346,-0.02050095
SPU_008752,SPU_000806,-0.020503861
SPU_006803,SPU_016272,-0.020511623
SPU_012469,SPU_007108,-0.020580515
SPU_014836,SPU_017492,-0.02063402
SPU_026905,SPU_013202,-0.020678793
SPU_020124,SPU_014923,-0.020692654
SPU_011174,SPU_018392,-0.020703327
SPU_014418,SPU_027362,-0.020743941
SPU_027472,SPU_006808,-0.020760159
SPU_022242,SPU_002815,-0.020834457
SPU_012469,SPU_019508,-0.02083917
SPU_012469,SPU_011635,-0.02084208
SPU_008117,SPU_014576,-0.020843328
SPU_006484,SPU_028093,-0.020861487
SPU_024189,SPU_004287,-0.020862734
SPU_011635,SPU_019089,-0.020892813
SPU_014793,SPU_012912,-0.020898912
SPU_024918,SPU_002874,-0.020909586
SPU_021608,SPU_025346,-0.020942715
SPU_014836,SPU_001262_1,-0.020998715
SPU_027774,SPU_012913,-0.021034893
SPU_021172,SPU_009646,-0.021074953
SPU_026418,SPU_018673,-0.021100735
SPU_013305,SPU_023177,-0.021163666
SPU_002791,SPU_013967,-0.021311013
SPU_018908,SPU_001262_1,-0.021340122
SPU_006583,SPU_025848,-0.021413865
SPU_009831,SPU_012469,-0.021451707
SPU_027935,SPU_013305,-0.021479846
SPU_027053,SPU_019089,-0.021497034
SPU_011189,SPU_008752,-0.021508955
SPU_002592,SPU_025584,-0.0215145
SPU_005435,SPU_019089,-0.021560935
SPU_022242,SPU_001739,-0.021566341
SPU_008528,SPU_018850,-0.02156745
SPU_015828,SPU_022487,-0.02167349
SPU_026633,SPU_004702,-0.021755273
SPU_001262_2,SPU_015982,-0.021766224
SPU_014628,SPU_006676,-0.021824996
SPU_022242,SPU_026731,-0.021828184
SPU_028479,SPU_023014,-0.021838026
SPU_020124,SPU_010458,-0.02184066
SPU_004723,SPU_030148,-0.021907195
SPU_018954,SPU_004217,-0.021918145
SPU_027774,SPU_023757,-0.021971512
SPU_014793,SPU_015466,-0.022000205
SPU_017470,SPU_020565,-0.02201767
SPU_012469,SPU_016250,-0.022021136
SPU_012469,SPU_015071_1,-0.022028344
SPU_018581,SPU_000424,-0.022048581
SPU_000276,SPU_023366,-0.022083374
SPU_018581,SPU_002592,-0.022110265
SPU_028120,SPU_013140,-0.022131196
SPU_006803,SPU_003470,-0.022132859
SPU_004702,SPU_006242,-0.02215476
SPU_000129,SPU_028093,-0.022331909
SPU_006583,SPU_003490,-0.022353672
SPU_009831,SPU_006917,-0.022370583
SPU_006583,SPU_024953,-0.022380563
SPU_027774,SPU_018861,-0.022398029
SPU_021172,SPU_007011,-0.022436425
SPU_011297,SPU_014836,-0.022440167
SPU_012648,SPU_003179,-0.022455969
SPU_011297,SPU_002554,-0.022467752
SPU_011635,SPU_013202,-0.022470801
SPU_016881,SPU_020637,-0.022475375
SPU_026633,SPU_018581,-0.022497277
SPU_026418,SPU_018392,-0.022522089
SPU_017837,SPU_002603,-0.022536089
SPU_028255,SPU_023463_1,-0.022550366
SPU_008752,SPU_000922,-0.022557019
SPU_015829,SPU_027912_1,-0.022582247
SPU_027774,SPU_014576,-0.022623
SPU_014793,SPU_026633,-0.022673733
SPU_015829,SPU_022487,-0.022715456
SPU_011202,SPU_026664,-0.022725297
SPU_012203,SPU_004287,-0.022734723
SPU_016523,SPU_028093,-0.022738882
SPU_014401,SPU_026110,-0.022741931
SPU_015828,SPU_027912_1,-0.022772149
SPU_027214,SPU_006420,-0.022787397
SPU_027774,SPU_023065,-0.022794743
SPU_011297,SPU_021557,-0.022839793
SPU_015828,SPU_027912,-0.022858645
SPU_011635,SPU_024189,-0.022889001
SPU_028255,SPU_019508,-0.022908962
SPU_003470,SPU_015243,-0.022911041
SPU_000975,SPU_006004,-0.02293516
SPU_018392,SPU_019024,-0.022959417
SPU_028255,SPU_007957,-0.022989913
SPU_019332,SPU_011174,-0.02299019
SPU_014197,SPU_009847,-0.023007794
SPU_015829,SPU_027912,-0.023026645
SPU_013689,SPU_018908,-0.023072943
SPU_002874,SPU_013202,-0.023082646
SPU_002592,SPU_009053,-0.023102883
SPU_024139,SPU_013140,-0.023136705
SPU_014722,SPU_022487,-0.023138646
SPU_017470,SPU_009756,-0.023165814
SPU_027935,SPU_015374,-0.023172052
SPU_003470,SPU_012469,-0.023179953
SPU_026877,SPU_022816,-0.023201161
SPU_023894,SPU_002467,-0.0233133
SPU_017579,SPU_002815,-0.023345736
SPU_015108,SPU_022816,-0.023350033
SPU_010424,SPU_014802,-0.023379419
SPU_007644,SPU_006917,-0.023382053
SPU_005022,SPU_008563,-0.023439162
SPU_027053,SPU_003586,-0.023447063
SPU_002874,SPU_003586,-0.023465222
SPU_011174,SPU_000806,-0.023468133
SPU_014722,SPU_027912,-0.023510826
SPU_024918,SPU_010329,-0.023511519
SPU_006808,SPU_015071,-0.023583321
SPU_028255,SPU_007262,-0.023584569
SPU_003595,SPU_018861,-0.023597044
SPU_006583,SPU_018954,-0.023619223
SPU_027969,SPU_000540,-0.023657757
SPU_011635,SPU_025010,-0.02366053
SPU_004414,SPU_003490,-0.023682708
SPU_021172,SPU_021044,-0.023684926
SPU_011246,SPU_016449,-0.023687005
SPU_008117_1,SPU_019089,-0.023691718
SPU_025346,SPU_008377_2,-0.023713065
SPU_019290,SPU_015071,-0.02374453
SPU_012648,SPU_024189,-0.023757005
SPU_011297,SPU_006808,-0.023761302
SPU_015456,SPU_004287,-0.023772946
SPU_012648,SPU_011174,-0.023816471
SPU_007262,SPU_003179,-0.023819243
SPU_014722,SPU_027912_1,-0.023949402
SPU_013119,SPU_003084,-0.023990155
SPU_004021,SPU_002008,-0.024006927
SPU_011189,SPU_024189,-0.02401566
SPU_006803,SPU_021044,-0.024073185
SPU_023366,SPU_004287_1,-0.024081363
SPU_005435,SPU_006242,-0.024117542
SPU_004414,SPU_011001,-0.024152057
SPU_019089,SPU_002631,-0.024157186
SPU_009642,SPU_018908,-0.024191146
SPU_027774,SPU_004746,-0.024221919
SPU_017379,SPU_012648_1,-0.024322969
SPU_007981,SPU_008752,-0.024337246
SPU_017407,SPU_002815,-0.024366909
SPU_002791,SPU_012772,-0.024432474
SPU_028255,SPU_008845,-0.024458672
SPU_028255,SPU_025849,-0.024506356
SPU_019089,SPU_009079_1,-0.02461198
SPU_020722,SPU_015071,-0.024636376
SPU_011174,SPU_018391,-0.024649406
SPU_015108,SPU_021557,-0.024721485
SPU_011635,SPU_023065,-0.024732159
SPU_026418,SPU_000806,-0.024755723
SPU_021172,SPU_011711,-0.024788713
SPU_005022,SPU_025125,-0.02483709
SPU_001657,SPU_013305,-0.024844852
SPU_005435,SPU_023757,-0.024911387
SPU_027774,SPU_022049,-0.024928853
SPU_025346,SPU_002592,-0.024936338
SPU_027969,SPU_016250,-0.024972793
SPU_011297,SPU_002025,-0.02497418
SPU_017404,SPU_023177,-0.024999823
SPU_019002,SPU_022573,-0.025034616
SPU_027472,SPU_007108,-0.025042101
SPU_026418,SPU_018391,-0.025064279
SPU_026418,SPU_018373,-0.025075645
SPU_023177,SPU_016449,-0.025087843
SPU_021172,SPU_010329,-0.025192082
SPU_002592,SPU_016272,-0.025235884
SPU_013119,SPU_019656,-0.025308934
SPU_014461,SPU_026877,-0.025348023
SPU_000948,SPU_016449,-0.025367429
SPU_004702,SPU_012203,-0.025376023
SPU_009831,SPU_000669,-0.025421905
SPU_018581,SPU_023386,-0.025439231
SPU_008528,SPU_015071,-0.025446855
SPU_015108,SPU_022817,-0.025452261
SPU_021172,SPU_009642,-0.02548234
SPU_027774,SPU_026277,-0.025569668
SPU_015828,SPU_008377,-0.025569806
SPU_019089,SPU_012913,-0.025587965
SPU_011189,SPU_013202,-0.025648955
SPU_024918,SPU_007862,-0.025651173
SPU_004702,SPU_025125,-0.025704401
SPU_002592,SPU_003102,-0.025713411
SPU_028255,SPU_010329,-0.025722005
SPU_011189,SPU_022049,-0.025732956
SPU_027053,SPU_000669,-0.025825827
SPU_001262,SPU_018908,-0.025859926
SPU_019089,SPU_025346,-0.02593963
SPU_003166,SPU_016272,-0.026087531
SPU_009831,SPU_002592,-0.026098621
SPU_015243,SPU_010295,-0.026110957
SPU_018908,SPU_017470,-0.026205908
SPU_011174,SPU_019332,-0.026217413
SPU_027053,SPU_014576,-0.02624472
SPU_003595,SPU_024307,-0.02625581
SPU_006583,SPU_011001,-0.026334127
SPU_017642,SPU_017470,-0.026395394
SPU_020124,SPU_010329,-0.02650684
SPU_019089,SPU_008845,-0.026546623
SPU_003470,SPU_011756,-0.02655688
SPU_015828,SPU_017811,-0.026568524
SPU_011297,SPU_008377_2,-0.02657088
SPU_014793,SPU_023014,-0.026590564
SPU_023177,SPU_017470,-0.026626465
SPU_011635,SPU_014576,-0.026693693
SPU_012469,SPU_015071,-0.026718366
SPU_006583,SPU_007203,-0.026726544
SPU_002592,SPU_010458,-0.026739158
SPU_013119,SPU_020330_1,-0.02675704
SPU_021172,SPU_014923,-0.026793495
SPU_000975,SPU_027362,-0.026819278
SPU_003470,SPU_014643,-0.0268531
SPU_011174,SPU_012948,-0.026889555
SPU_005435,SPU_007624,-0.026914644
SPU_002874,SPU_012772,-0.026972308
SPU_001262_1,SPU_007253,-0.027016942
SPU_018355_1,SPU_003179,-0.027027754
SPU_026418,SPU_001937,-0.027057279
SPU_015829,SPU_008377,-0.0270692
SPU_004021,SPU_021757,-0.027082368
SPU_014793,SPU_015243,-0.027087635
SPU_006676,SPU_000578,-0.027121873
SPU_005022,SPU_012648_1,-0.027142388
SPU_006312,SPU_014793,-0.027165537
SPU_014628,SPU_022163,-0.027214606
SPU_023037,SPU_003179,-0.027216131
SPU_002791,SPU_008752,-0.027299854
SPU_026465,SPU_018908,-0.027304706
SPU_021119,SPU_018954,-0.02732328
SPU_015767,SPU_000437,-0.027349617
SPU_027969,SPU_012948,-0.027352944
SPU_019089,SPU_011130,-0.027384132
SPU_003470,SPU_000509,-0.027423082
SPU_006583,SPU_005435,-0.027446786
SPU_008752,SPU_027969,-0.027466746
SPU_006917,SPU_012786,-0.027590252
SPU_006421,SPU_019024_1,-0.027654846
SPU_012203,SPU_028827,-0.027720826
SPU_021172,SPU_009831,-0.027757559
SPU_003102,SPU_004702,-0.027803441
SPU_011315,SPU_006583,-0.027812867
SPU_027935,SPU_014131,-0.027832966
SPU_023037,SPU_026277,-0.027843223
SPU_003595,SPU_026731,-0.027903105
SPU_015984,SPU_013178,-0.02800762
SPU_027935,SPU_020646,-0.028012194
SPU_011202,SPU_002467,-0.028043382
SPU_016449,SPU_016016,-0.028108393
SPU_016449,SPU_012203,-0.028162314
SPU_015829,SPU_017811,-0.028184492
SPU_004217,SPU_012772,-0.028199324
SPU_011635,SPU_000310,-0.028261562
SPU_015828,SPU_025856,-0.028262948
SPU_014722,SPU_017811,-0.028270849
SPU_009876,SPU_024953,-0.028334889
SPU_014722,SPU_008377,-0.028381325
SPU_008845,SPU_019024,-0.028393939
SPU_027774,SPU_002677,-0.028421384
SPU_001739,SPU_010305,-0.028513563
SPU_006583,SPU_027969,-0.028521187
SPU_004702,SPU_012772,-0.028609484
SPU_017837,SPU_012490,-0.028641227
SPU_017837,SPU_009079_1,-0.028834178
SPU_017837,SPU_000424,-0.028956021
SPU_028479,SPU_006803,-0.029053605
SPU_014461,SPU_002309,-0.029081467
SPU_015829,SPU_025856,-0.029091447
SPU_011635,SPU_006917,-0.02910614
SPU_003470,SPU_011064,-0.029108358
SPU_006808,SPU_004287_1,-0.029133447
SPU_007611,SPU_006242,-0.029170457
SPU_013569,SPU_013902,-0.02921121
SPU_021172,SPU_019508,-0.029314894
SPU_027774,SPU_006242,-0.029349131
SPU_019332,SPU_026418,-0.02938628
SPU_012253,SPU_019033,-0.029494122
SPU_015456,SPU_026277,-0.02958935
SPU_002603,SPU_004287_1,-0.029612222
SPU_013689,SPU_003179,-0.029615687
SPU_002791,SPU_003586,-0.029682915
SPU_011189,SPU_021172,-0.02971244
SPU_002592,SPU_019002,-0.029846203
SPU_020565,SPU_018954,-0.030025709
SPU_011635,SPU_021172,-0.030034857
SPU_007644,SPU_012772,-0.030044976
SPU_014722,SPU_015071_1,-0.030068679
SPU_005358,SPU_004287_1,-0.030071452
SPU_021172,SPU_017635,-0.03018872
SPU_027053,SPU_013202,-0.030246938
SPU_013047,SPU_002309,-0.030301968
SPU_002592,SPU_015358,-0.030340641
SPU_014332,SPU_014628,-0.03046983
SPU_016449,SPU_020680,-0.030481058
SPU_013119,SPU_000276,-0.030574484
SPU_020124,SPU_007611,-0.030585712
SPU_012645,SPU_004287,-0.030601929
SPU_000440,SPU_009771,-0.030639771
SPU_012469,SPU_022633,-0.030783514
SPU_026877,SPU_010424,-0.030796128
SPU_019290,SPU_002320,-0.030809435
SPU_028120,SPU_010403,-0.030836742
SPU_002632,SPU_004702,-0.031076546
SPU_027774,SPU_026731,-0.031102328
SPU_009831,SPU_024189,-0.031102466
SPU_007262,SPU_002603,-0.031236091
SPU_003470,SPU_028827,-0.031322864
SPU_009831,SPU_014576,-0.031378864
SPU_003595,SPU_023177,-0.03137928
SPU_027935,SPU_014628,-0.031471458
SPU_006583,SPU_007611,-0.031484765
SPU_004217,SPU_008752,-0.031530092
SPU_024139,SPU_010403,-0.031537716
SPU_014722,SPU_025856,-0.031544647
SPU_005435,SPU_018861,-0.031563637
SPU_012469,SPU_007011,-0.031729281
SPU_026418,SPU_000578,-0.031741202
SPU_022242,SPU_018861,-0.031795539
SPU_028255,SPU_016272,-0.031855282
SPU_027935,SPU_003378,-0.031861242
SPU_027969,SPU_015071_1,-0.031945104
SPU_025584,SPU_008752,-0.03207956
SPU_023037,SPU_013202,-0.032159402
SPU_011174,SPU_027912,-0.032217343
SPU_003470,SPU_000861,-0.032241739
SPU_002791,SPU_000669,-0.03233669
SPU_000739,SPU_010295,-0.032345562
SPU_008752,SPU_007611,-0.032362473
SPU_011297,SPU_007108,-0.032491939
SPU_021172,SPU_009053,-0.03250677
SPU_025584,SPU_008377_2,-0.032739643
SPU_006583,SPU_006420,-0.032853861
SPU_024918,SPU_010698,-0.032890455
SPU_028479,SPU_003179,-0.032905564
SPU_007644,SPU_014576,-0.03294299
SPU_003595,SPU_008936,-0.033017703
SPU_008845,SPU_015071,-0.03302505
SPU_010424,SPU_001657,-0.033078417
SPU_009642,SPU_015243,-0.033086456
SPU_003470,SPU_002592,-0.033150912
SPU_014793,SPU_000669,-0.03342329
SPU_025584,SPU_021172,-0.033432577
SPU_011576,SPU_022573,-0.033435765
SPU_028255,SPU_002309,-0.033471389
SPU_006803,SPU_014793,-0.033485943
SPU_017404_1,SPU_016045,-0.03350632
SPU_021172,SPU_007262,-0.033532795
SPU_012648,SPU_009079_1,-0.033579785
SPU_015984,SPU_009911,-0.033597805
SPU_026418,SPU_004723,-0.033617627
SPU_013119,SPU_006004,-0.033640083
SPU_012384,SPU_003470,-0.033784935
SPU_007981,SPU_000669,-0.033807529
SPU_009642,SPU_002592,-0.033840935
SPU_014793,SPU_002592,-0.033844955
SPU_022049,SPU_012786,-0.033863668
SPU_003595,SPU_012491,-0.034104996
SPU_009771,SPU_007957,-0.034267175
SPU_027969,SPU_005035,-0.034310561
SPU_004287_1,SPU_023177,-0.034441552
SPU_027774,SPU_013967,-0.034473988
SPU_027935,SPU_006786,-0.034493255
SPU_002874,SPU_000669,-0.034586127
SPU_021172,SPU_025584,-0.034691058
SPU_019002,SPU_014628,-0.034723217
SPU_018581,SPU_013086,-0.034749415
SPU_015374,SPU_007624,-0.03477991
SPU_018355_1,SPU_014576,-0.034865019
SPU_019366,SPU_026664,-0.034946247
SPU_014628,SPU_013015,-0.035011258
SPU_001262_2,SPU_018908,-0.035132268
